Season,Player_Name,Category,Weight
2016,Shane Watson,Platinum,5
2016,Shoaib Malik,Platinum,5
2016,Chris Gayle,Platinum,5
2016,Shahid Afridi,Platinum,5
2016,Kevin Pietersen,Platinum,5
2016,Misbah Ul Haq,Platinum,5
2016,Andre Russell,Platinum,5
2016,Sohail Tanvir,Platinum,5
2016,Shakib Al Hasan,Platinum,5
2016,Umar Akmal,Platinum,5
2016,Dwayne Bravo,Platinum,5
2016,Wahab Riaz,Platinum,5
2016,Darren Sammy,Platinum,5
2016,Sarfaraz Ahmed,Platinum,5
2016,Ahmed Shehzad,Platinum,5
2016,Dwayne Smith,Platinum,5
2016,Nathan McCullum,Platinum,5
2016,Mohammad Irfan,Diamond,4
2016,Samuel Badree,Diamond,4
2016,Brad Haddin,Diamond,4
2016,Imad Wasim,Diamond,4
2016,Lendl Simmons,Diamond,4
2016,Ravi Bopara,Diamond,4
2016,Sohaib Maqsood,Diamond,4
2016,Muhammad Rizwan,Diamond,4
2016,Yasir Shah,Diamond,4
2016,Mohammad Hafeez,Diamond,4
2016,Kamran Akmal,Diamond,4
2016,Chris Jordan,Diamond,4
2016,Anwar Ali,Diamond,4
2016,Luke Wright,Diamond,4
2016,Jason Holder,Diamond,4
2016,Ryan ten Doeschate,Diamond,4
2016,Ajantha Mendis,Diamond,4
2016,Shaun Tait,Diamond,4
2016,Grant Elliott,Diamond,4
2016,Azhar Mahmood,Diamond,4
2016,Khalid Latif,Gold,3
2016,Mohammad Sami,Gold,3
2016,Sharjeel Khan,Gold,3
2016,Bilawal Bhatti,Gold,3
2016,Mohammad Amir,Gold,3
2016,James Vince,Gold,3
2016,Cameron Delport,Gold,3
2016,Kevon Cooper,Gold,3
2016,Mustafizur Rahman,Gold,3
2016,Junaid Khan,Gold,3
2016,Jim Allenby,Gold,3
2016,Tamim Iqbal,Gold,3
2016,Umar Gul,Gold,3
2016,Zulfiqar Babar,Gold,3
2016,Elton Chigumbura,Gold,3
2016,Owais Shah,Gold,3
2016,Umar Amin,Silver,2
2016,Kamran Ghulam,Silver,2
2016,Imran Khalid,Silver,2
2016,Babar Azam,Silver,2
2016,Sam Billings,Silver,2
2016,Sohail Khan,Silver,2
2016,Usama Mir,Silver,2
2016,Nauman Anwar,Silver,2
2016,Iftikhar Ahmed,Silver,2
2016,Mushfiqur Rahim,Silver,2
2016,Azhar Ali,Silver,2
2016,Zohaib Khan,Silver,2
2016,Zia Ul Haq,Silver,2
2016,Hammad Azam,Silver,2
2016,Zafar Gohar,Silver,2
2016,Abdur Rehman,Silver,2
2016,Shahid Yousaf,Silver,2
2016,Imran Khan Jr,Silver,2
2016,Aamer Yamin,Silver,2
2016,Dawid Malan,Silver,2
2016,Asad Shafiq,Silver,2
2016,Saad Nasim,Silver,2
2016,Mohammad Nawaz,Silver,2
2016,Bilal Asif,Silver,2
2016,Mohammad Nabi,Silver,2
2016,Riki Wessels,Silver,2
2016,Jonny Bairstow,Silver,2
2016,Rumman Raees,Emerging,1
2016,Amad Butt,Emerging,1
2016,Saifullah Bangash,Emerging,1
2016,Mir Hamza,Emerging,1
2016,Adnan Rasool,Emerging,1
2016,Naved Yasin,Emerging,1
2016,Hassan Ali,Emerging,1
2016,Musadiq Ahmed,Emerging,1
2016,Bismillah Khan,Emerging,1
2016,Akbar Ur Rehman,Emerging,1
2016,Ashar Zaidi,Supplementary,1
2016,Saeed Ajmal,Supplementary,1
2016,Hussain Talat,Supplementary,1
2016,Umar Siddiq,Supplementary,1
2016,Shahzaib Hasan,Supplementary,1
2016,Fawad Alam,Supplementary,1
2016,TM Dilshan,Supplementary,1
2016,Mukhtar Ahmed,Supplementary,1
2016,Abdul Razzaq,Supplementary,1
2016,Ehsan Adil,Supplementary,1
2016,Imran Butt,Supplementary,1
2016,Taj Wali,Supplementary,1
2016,Israrullah,Supplementary,1
2016,Brad Hodge,Supplementary,1
2016,Mohammad Asghar,Supplementary,1
2016,Rameez Raja Jr,Supplementary,1
2016,Aizaz Cheema,Supplementary,1
2016,Kumar Sangakkara,Supplementary,1
2017,Misbah-ul-Haq,Platinum,5
2017,Shane Watson,Platinum,5
2017,Andre Russell,Platinum,5
2017,Sarfraz Ahmed,Platinum,5
2017,Kevin Pietersen,Platinum,5
2017,Ahmed Shahzad,Platinum,5
2017,Shahid Afridi,Platinum,5
2017,Wahab Riaz,Platinum,5
2017,Shoaib Malik,Platinum,5
2017,Chris Gayle,Platinum,5
2017,Umar Akmal,Platinum,5
2017,Eoin Morgan,Platinum,5
2017,Kieron Pollard,Platinum,5
2017,Brendon McCullum,Platinum,5
2017,Sunil Narine,Platinum,5
2017,Steven Finn,Platinum,5
2017,Sharjeel Khan,Diamond,4
2017,Mohammad Irfan,Diamond,4
2017,Samuel Badree,Diamond,4
2017,Luke Wright,Diamond,4
2017,Anwar Ali,Diamond,4
2017,Darren Sammy,Diamond,4
2017,Mohammad Hafeez,Diamond,4
2017,Shakib Al Hasan,Diamond,4
2017,Mohammad Amir,Diamond,4
2017,Ravi Bopara,Diamond,4
2017,Dwayne Bravo,Diamond,4
2017,Sohail Tanvir,Diamond,4
2017,Carlos Brathwaite,Diamond,4
2017,Kumar Sangakkara,Diamond,4
2017,Yasir Shah,Diamond,4
2017,Thisara Perera,Diamond,4
2017,Jason Roy,Diamond,4
2017,Samit Patel,Diamond,4
2017,Khalid Latif,Gold,3
2017,Mohammad Sami,Gold,3
2017,Brad Haddin,Gold,3
2017,Umar Gul,Gold,3
2017,Zulfiqar Babar,Gold,3
2017,Tamim Iqbal,Gold,3
2017,Kamran Akmal,Gold,3
2017,Imad Wasim,Gold,3
2017,Babar Azam,Gold,3
2017,Mohammad Rizwan,Gold,3
2017,Cameron Delport,Gold,3
2017,Tymal Mills,Gold,3
2017,Chris Jordan,Gold,3
2017,Ryan McLaren,Gold,3
2017,Anton Devcich,Gold,3
2017,James Franklin,Gold,3
2017,Sam Billings,Silver,2
2017,Saeed Ajmal,Silver,2
2017,Asif Ali,Silver,2
2017,Rumman Raees,Silver,2
2017,Imran Khalid,Silver,2
2017,Mohammad Nawaz,Silver,2
2017,Asad Shafiq,Silver,2
2017,Saad Nasim,Silver,2
2017,Mohammad Nabi,Silver,2
2017,Junaid Khan,Silver,2
2017,Imran Khan,Silver,2
2017,Sohaib Maqsood,Silver,2
2017,Sohail Khan,Silver,2
2017,Shahzaib Hassan,Silver,2
2017,Saifullah Bangash,Silver,2
2017,Azhar Ali,Silver,2
2017,Zafar Gohar,Silver,2
2017,Aamer Yamin,Silver,2
2017,Umar Amin,Silver,2
2017,Ifthikhar Ahmed,Silver,2
2017,Haris Sohail,Silver,2
2017,Khurram Manzoor,Silver,2
2017,Kashif Bhatti,Silver,2
2017,Fakhar Zaman,Silver,2
2017,Bilawal Bhatti,Silver,2
2017,Mahmudullah,Silver,2
2017,Amad Butt,Emerging,1
2017,Hussain Talat,Emerging,1
2017,Hassan Ali,Emerging,1
2017,Mohammad Asghar,Emerging,1
2017,Hasan Khan,Emerging,1
2017,Noor Wali,Emerging,1
2017,Abdul Ameer,Emerging,1
2017,Abrar Ahmed,Emerging,1
2017,Ghulam Mudassar,Emerging,1
2017,Usman Qadir,Emerging,1
2017,Usman Khan,Emerging,1
2017,Dwayne Smith,Supplementary,1
2017,Bismillah Khan,Supplementary,1
2017,Usama Mir,Supplementary,1
2017,Ben Duckett,Supplementary,1
2017,Shadab Khan,Supplementary,1
2017,Zohaib Khan,Supplementary,1
2017,David Willey,Supplementary,1
2017,Rovman Powell,Supplementary,1
2017,Mir Hamza,Supplementary,1
2017,Alex Hales,Supplementary,1
2017,Mohammad Shahzad,Supplementary,1
2017,Irfan Khan,Supplementary,1
2017,Khushdil Shah,Supplementary,1
2017,Mahela Jayawardene,Supplementary,1
2017,Rahat Ali,Supplementary,1
2017,Ammad Alam,Supplementary,1
2017,Grant Elliott,Supplementary,1
2017,Shaun Tait,Supplementary,1
2017,Saif Badar,Supplementary,1
2017,Mohammad Irfan Jr,Supplementary,1
2017,Rilee Rossouw,Supplementary,1
2017,Nathan McCullum,Supplementary,1
2017,Chris Green,Supplementary,1
2017,Nicholas Pooran,Supplementary,1
2017,Marlon Samuels,Supplementary,1
2017,Jaahid Ali,Supplementary,1
2018,Andre Russell,Platinum,5
2018,Misbah-ul-Haq,Platinum,5
2018,Shahid Afridi,Platinum,5
2018,Mohammad Amir,Platinum,5
2018,Sunil Narine,Platinum,5
2018,Umar Akmal,Platinum,5
2018,Shoaib Malik,Platinum,5
2018,Kieron Pollard,Platinum,5
2018,Mohammad Hafeez,Platinum,5
2018,Wahab Riaz,Platinum,5
2018,Sarfraz Ahmed,Platinum,5
2018,Kevin Pietersen,Platinum,5
2018,JP Duminy,Platinum,5
2018,Colin Ingram,Platinum,5
2018,Chris Lynn,Platinum,5
2018,Imran Tahir,Platinum,5
2018,Dwayne Bravo,Platinum,5
2018,Shane Watson,Platinum,5
2018,Kyle Abbott,Platinum,5
2018,Samuel Badree,Diamond,4
2018,Mohammad Sami,Diamond,4
2018,Imad Wasim,Diamond,4
2018,Babar Azam,Diamond,4
2018,Brendon McCullum,Diamond,4
2018,Fakhar Zaman,Diamond,4
2018,Kumar Sangakkara,Diamond,4
2018,Sohail Tanvir,Diamond,4
2018,Shakib Al Hasan,Diamond,4
2018,Kamran Akmal,Diamond,4
2018,Rilee Rossouw,Diamond,4
2018,Mahmudullah,Diamond,4
2018,Luke Ronchi,Diamond,4
2018,Mitchell Johnson,Diamond,4
2018,Mustafizur Rahman,Diamond,4
2018,Darren Bravo,Diamond,4
2018,Tamim Iqbal,Diamond,4
2018,Carlos Brathwaite,Diamond,4
2018,Jofra Archer,Diamond,4
2018,John Hastings,Diamond,4
2018,Tymal Mills,Diamond,4
2018,Sabbir Rahman,Diamond,4
2018,Rumman Raees,Gold,3
2018,Shadab Khan,Gold,3
2018,Mohammad Rizwan,Gold,3
2018,Ravi Bopara,Gold,3
2018,Yasir Shah,Gold,3
2018,Sohail Khan,Gold,3
2018,Mohammad Irfan,Gold,3
2018,Junaid Khan,Gold,3
2018,Darren Sammy,Gold,3
2018,Hasan Ali,Gold,3
2018,Asad Shafiq,Gold,3
2018,Mohammad Nawaz,Gold,3
2018,Faheem Ashraf,Gold,3
2018,Luke Wright,Gold,3
2018,Bilal Asif,Gold,3
2018,Ahmed Shehzad,Gold,3
2018,Hammad Azam,Gold,3
2018,Rahat Ali,Gold,3
2018,Joe Denly,Gold,3
2018,Iftikhar Ahmed,Silver,2
2018,Amad Butt,Silver,2
2018,Asif Ali,Silver,2
2018,Usman Khan,Silver,2
2018,Usama Mir,Silver,2
2018,Khurram Manzoor,Silver,2
2018,Cameron Delport,Silver,2
2018,Aamer Yamin,Silver,2
2018,Bilawal Bhatti,Silver,2
2018,Kashif Bhatti,Silver,2
2018,Irfan Khan,Silver,2
2018,Sohaib Maqsood,Silver,2
2018,Haris Sohail,Silver,2
2018,Chris Jordan,Silver,2
2018,Mohammad Asghar,Silver,2
2018,Anwar Ali,Silver,2
2018,Mir Hamza,Silver,2
2018,Umar Amin,Silver,2
2018,Sam Billings,Silver,2
2018,Zafar Gohar,Silver,2
2018,David Wiese,Silver,2
2018,Tabish Khan,Silver,2
2018,Raza Hasan,Silver,2
2018,Sohail Akhtar,Silver,2
2018,Mohammad Abbas,Silver,2
2018,Nicholas Pooran,Silver,2
2018,Saad Nasim,Silver,2
2018,Taimur Sultan,Silver,2
2018,Rameez Raja,Silver,2
2018,Saad Ali,Silver,2
2018,Hussain Talat,Emerging,1
2018,Ghulam Mudassar,Emerging,1
2018,Sahibzada Farhan,Emerging,1
2018,Mohammad Irfan Jr,Emerging,1
2018,Hasan Mohsin,Emerging,1
2018,Shaheen Afridi,Emerging,1
2018,Abdullah Shafique,Emerging,1
2018,Saif Badar,Emerging,1
2018,Sameen Gul,Emerging,1
2018,Ibtisam Sheikh,Emerging,1
2018,Saud Shakeel,Emerging,1
2018,Hasan Khan,Emerging,1
2018,Alex Hales,Supplementary,1
2018,David Willey,Supplementary,1
2018,Mohammad Hasan,Supplementary,1
2018,Mohammad Hasnain,Supplementary,1
2018,Rohail Nazir,Supplementary,1
2018,Colin Munro,Supplementary,1
2018,Eoin Morgan,Supplementary,1
2018,Saifullah Bangash,Supplementary,1
2018,Mohammad Taha,Supplementary,1
2018,Mushtaq Ahmed Kalhoro,Supplementary,1
2018,Angelo Mathews,Supplementary,1
2018,Mitchell McClenaghan,Supplementary,1
2018,Gulraiz Sadaf,Supplementary,1
2018,Imran Khan,Supplementary,1
2018,Salman Irshad,Supplementary,1
2018,Hardus Viljoen,Supplementary,1
2018,Umar Gul,Supplementary,1
2018,Umar Siddiq,Supplementary,1
2018,Ross Whiteley,Supplementary,1
2018,Shan Masood,Supplementary,1
2018,Andre Fletcher,Supplementary,1
2018,Evin Lewis,Supplementary,1
2018,Khalid Usman,Supplementary,1
2018,Mohammad Arif,Supplementary,1
2018,Khushdil Shah,Supplementary,1
2018,Jason Roy,Supplementary,1
2018,Rashid Khan,Supplementary,1
2018,Azam Khan,Supplementary,1
2018,Faraz Ahmed,Supplementary,1
2018,Mohammad Junaid,Supplementary,1
2018,Lendl Simmons,Supplementary,1
2018,Anton Devcich,Supplementary,1
2019,Luke Ronchi,Platinum,5
2019,Shadab Khan,Platinum,5
2019,Faheem Ashraf,Platinum,5
2019,Colin Munro,Platinum,5
2019,Mohammad Amir,Platinum,5
2019,Babar Azam,Platinum,5
2019,Fakhar Zaman,Platinum,5
2019,Shoaib Malik,Platinum,5
2019,Wahab Riaz,Platinum,5
2019,Hasan Ali,Platinum,5
2019,Sarfraz Ahmed,Platinum,5
2019,Sunil Narine,Platinum,5
2019,AB de Villiers,Platinum,5
2019,Mohammad Hafeez,Platinum,5
2019,Steve Smith,Platinum,5
2019,Shahid Afridi,Platinum,5
2019,Kieron Pollard,Platinum,5
2019,Dwayne Bravo,Platinum,5
2019,Salman Butt,Platinum,5
2019,Andre Russell,Platinum,5
2019,Dwayne Smith,Platinum,5
2019,Hardus Viljoen,Platinum,5
2019,Chris Green,Platinum,5
2019,Asif Ali,Diamond,4
2019,Mohammad Sami,Diamond,4
2019,Colin Ingram,Diamond,4
2019,Imad Wasim,Diamond,4
2019,Usman Khan Shinwari,Diamond,4
2019,Yasir Shah,Diamond,4
2019,Junaid Khan,Diamond,4
2019,Mohammad Irfan,Diamond,4
2019,Darren Sammy,Diamond,4
2019,Kamran Akmal,Diamond,4
2019,Shane Watson,Diamond,4
2019,Sohail Tanvir,Diamond,4
2019,Mohammad Nawaz,Diamond,4
2019,Ian Bell,Diamond,4
2019,Carlos Brathwaite,Diamond,4
2019,Corey Anderson,Diamond,4
2019,Joe Denly,Diamond,4
2019,Misbah-ul-Haq,Diamond,4
2019,David Wiese,Diamond,4
2019,James Vince,Diamond,4
2019,Asela Gunaratne,Diamond,4
2019,Rumman Raees,Gold,3
2019,Mohammad Rizwan,Gold,3
2019,Ravi Bopara,Gold,3
2019,Anton Devcich,Gold,3
2019,Rahat Ali,Gold,3
2019,Shan Masood,Gold,3
2019,Liam Dawson,Gold,3
2019,Rilee Rossouw,Gold,3
2019,Umar Akmal,Gold,3
2019,Samit Patel,Gold,3
2019,Phil Salt,Gold,3
2019,Sikandar Raza,Gold,3
2019,Sandeep Lamichhane,Gold,3
2019,Qais Ahmad,Gold,3
2019,Nicholas Pooran,Gold,3
2019,Dawid Malan,Gold,3
2019,Umar Amin,Gold,3
2019,Fawad Ahmed,Gold,3
2019,Johnson Charles,Gold,3
2019,Lendl Simmons,Gold,3
2019,Hussain Talat,Silver,2
2019,Waqas Maqsood,Silver,2
2019,Sahibzada Farhan,Silver,2
2019,Zafar Gohar,Silver,2
2019,Shaheen Afridi,Silver,2
2019,Agha Salman,Silver,2
2019,Sohail Akhtar,Silver,2
2019,Hasan Khan,Silver,2
2019,Mohammad Abbas,Silver,2
2019,Mohammad Irfan (Silver),Silver,2
2019,Umar Siddiq,Silver,2
2019,Umaid Asif,Silver,2
2019,Khalid Usman,Silver,2
2019,Anwar Ali,Silver,2
2019,Saud Shakeel,Silver,2
2019,Cameron Delport,Silver,2
2019,Awais Zia,Silver,2
2019,Usama Mir,Silver,2
2019,Aaron Summers,Silver,2
2019,Sohail Khan,Silver,2
2019,Iftikhar Ahmed,Silver,2
2019,Haris Sohail,Silver,2
2019,Laurie Evans,Silver,2
2019,Nauman Ali,Silver,2
2019,Wayne Madsen,Silver,2
2019,Sohaib Maqsood,Silver,2
2019,Jamal Anwar,Silver,2
2019,Mohammad Asghar,Silver,2
2019,Danish Aziz,Silver,2
2019,Ahsan Ali,Silver,2
2019,Riki Wessels,Silver,2
2019,Mohammad Junaid,Emerging,1
2019,Sameen Gul,Emerging,1
2019,Muhammad Musa,Emerging,1
2019,Nasir Nawaz,Emerging,1
2019,Ali Imran,Emerging,1
2019,Abrar Ahmed,Emerging,1
2019,Mohammad Imran,Emerging,1
2019,Umair Masood,Emerging,1
2019,Mohammad Ilyas,Emerging,1
2019,Nabi Gul,Emerging,1
2019,Ghulam Mudassar,Emerging,1
2019,Naseem Shah,Emerging,1
2019,Mohammad Hasnain,Emerging,1
2019,Wayne Parnell,Supplementary,1
2019,Zahir Khan,Supplementary,1
2019,Amad Butt,Supplementary,1
2019,Rizwan Hussain,Supplementary,1
2019,Aamer Yamin,Supplementary,1
2019,Ben Dunk,Supplementary,1
2019,Liam Livingstone,Supplementary,1
2019,Jaahid Ali,Supplementary,1
2019,Brendan Taylor,Supplementary,1
2019,Gauhar Ali,Supplementary,1
2019,Aizaz Cheema,Supplementary,1
2019,Haris Rauf,Supplementary,1
2019,Daniel Christian,Supplementary,1
2019,Tom Moores,Supplementary,1
2019,Ali Shafiq,Supplementary,1
2019,Shakeel Ansar,Supplementary,1
2019,Waqar Salamkheil,Supplementary,1
2019,Chris Jordan,Supplementary,1
2019,Ibtisam Sheikh,Supplementary,1
2019,Samiullah Afridi,Supplementary,1
2019,Harry Gurney,Supplementary,1
2019,Ahmed Shehzad,Supplementary,1
2019,Azam Khan,Supplementary,1
2019,Jalat Khan,Supplementary,1
2019,Saad Ali,Supplementary,1
2019,Hammad Azam,Supplementary,1
2019,Mohammad Irfan (Expansion),Supplementary,1
2019,Umer Khan,Supplementary,1
2019,Andre Fletcher,Supplementary,1
2019,Imam-ul-Haq,Supplementary,1
2019,Tymal Mills,Supplementary,1
2020,Shadab Khan,Platinum,5
2020,Babar Azam,Platinum,5
2020,Mohammad Amir,Platinum,5
2020,Fakhar Zaman,Platinum,5
2020,Mohammed Hafeez,Platinum,5
2020,Mohammad Irfan,Platinum,5
2020,Wahab Riaz,Platinum,5
2020,Hasan Ali,Platinum,5
2020,Kieron Pollard,Platinum,5
2020,Sarfaraz Ahmed,Platinum,5
2020,Mohammad Nawaz,Platinum,5
2020,Dale Steyn,Platinum,5
2020,Colin Ingram,Platinum,5
2020,Alex Hales,Platinum,5
2020,Chris Lynn,Platinum,5
2020,Moeen Ali,Platinum,5
2020,Rilee Rossouw,Platinum,5
2020,Jason Roy,Platinum,5
2020,Faheem Ashraf,Diamond,4
2020,Asif Ali,Diamond,4
2020,Imad Wasim,Diamond,4
2020,Iftikhar Ahmed,Diamond,4
2020,David Wiese,Diamond,4
2020,Shaheen Afridi,Diamond,4
2020,Usman Shinwari,Diamond,4
2020,Shahid Afridi,Diamond,4
2020,Kamran Akmal,Diamond,4
2020,Shane Watson,Diamond,4
2020,Ahmed Shehzad,Diamond,4
2020,Colin Munro,Diamond,4
2020,Chris Jordan,Diamond,4
2020,Zeeshan Ashraf,Diamond,4
2020,Ravi Bopara,Diamond,4
2020,Tom Banton,Diamond,4
2020,Shoaib Malik,Diamond,4
2020,Ben Cutting,Diamond,4
2020,Carlos Brathwaite,Diamond,4
2020,Luke Ronchi,Gold,3
2020,Hussain Talat,Gold,3
2020,Aamer Yamin,Gold,3
2020,Sohail Akhtar,Gold,3
2020,Haris Rauf,Gold,3
2020,James Vince,Gold,3
2020,Junaid Khan,Gold,3
2020,Darren Sammy,Gold,3
2020,Imam-ul-Haq,Gold,3
2020,Umar Akmal,Gold,3
2020,Mohammad Hasnain,Gold,3
2020,Rumman Raees,Gold,3
2020,Sharjeel Khan,Gold,3
2020,Cameron Delport,Gold,3
2020,Samit Patel,Gold,3
2020,Sohail Tanvir,Gold,3
2020,Liam Dawson,Gold,3
2020,Fawad Ahmed,Gold,3
2020,Mitchell McClenaghan,Gold,3
2020,Dane Vilas,Gold,3
2020,Ammad Butt,Silver,2
2020,Rizwan Hussain,Silver,2
2020,Muhammad Musa,Silver,2
2020,Usama Mir,Silver,2
2020,Salman Butt,Silver,2
2020,Shan Masood,Silver,2
2020,Ali Shafiq,Silver,2
2020,Umar Amin,Silver,2
2020,Naseem Shah,Silver,2
2020,Ahsan Ali,Silver,2
2020,Phil Salt,Silver,2
2020,Zafar Gohar,Silver,2
2020,Mohammad Rizwan,Silver,2
2020,Umaid Asif,Silver,2
2020,Dan Lawrence,Silver,2
2020,Ali Khan,Silver,2
2020,Sekkuge Prasanna,Silver,2
2020,Ben Dunk,Silver,2
2020,Raja Farzan,Silver,2
2020,Jahid Ali,Silver,2
2020,Khushdil Shah,Silver,2
2020,Usman Qadir,Silver,2
2020,Fabian Allen,Silver,2
2020,Mohammad Mohsin,Silver,2
2020,Rahat Ali,Silver,2
2020,Dwaine Pretorius,Silver,2
2020,Adil Amin,Silver,2
2020,Sohail Khan,Silver,2
2020,Tymal Mills,Silver,2
2020,Abdul Nasir,Silver,2
2020,Dawid Malan,Silver,2
2020,Lewis Gregory,Silver,2
2020,Chadwick Walton,Silver,2
2020,Wayne Madsen,Silver,2
2020,Zahid Mahmood,Silver,2
2020,Umer Khan,Emerging,1
2020,Mohammad Ilyas,Emerging,1
2020,Akif Javed,Emerging,1
2020,Ahmed Safi Abdullah,Emerging,1
2020,Arshad Iqbal,Emerging,1
2020,Muhammad Faizan,Emerging,1
2020,Maaz Khan,Emerging,1
2020,Rohail Nazir,Emerging,1
2020,Mohammad Amir Khan,Emerging,1
2020,Aamir Ali,Emerging,1
2020,Aarish Khan,Emerging,1
2020,Azam Khan,Emerging,1
2020,Saif Badar,Supplementary,1
2020,Rassie van der Dussen,Supplementary,1
2020,Liam Plunkett,Supplementary,1
2020,Awais Zia,Supplementary,1
2020,Lendl Simmons,Supplementary,1
2020,Dilbar Hussain,Supplementary,1
2020,Imran Tahir,Supplementary,1
2020,Bilawal Bhatti,Supplementary,1
2020,Liam Livingstone,Supplementary,1
2020,Haider Ali Khan,Supplementary,1
2020,Keemo Paul,Supplementary,1
2020,Khurram Manzoor,Supplementary,1
2021,Shadab Khan,Platinum,5
2021,Alex Hales,Platinum,5
2021,Babar Azam,Platinum,5
2021,Mohammad Amir,Platinum,5
2021,Colin Ingram,Platinum,5
2021,Mohammad Hafeez,Platinum,5
2021,Shaheen Afridi,Platinum,5
2021,Shahid Afridi,Platinum,5
2021,Rilee Rossouw,Platinum,5
2021,Wahab Riaz,Platinum,5
2021,Shoaib Malik,Platinum,5
2021,Sarfaraz Ahmed,Platinum,5
2021,Hasan Ali,Platinum,5
2021,Rashid Khan,Platinum,5
2021,Chris Lynn,Platinum,5
2021,David Miller,Platinum,5
